,Arizona,forecast,interval_low,interval_high
2020-07-18,147.0,107.05397033691406,32.34720230102539,146.99644470214844
2020-07-19,31.0,54.09186553955078,31.001588821411133,146.42431640625
2020-07-20,23.0,22.996854782104492,22.98771095275879,23.002681732177734
2020-07-21,134.0,133.99928283691406,133.9932861328125,134.00604248046875
2020-07-22,,128.50479125976562,119.10620880126953,133.88597106933594
2020-07-23,,128.88525390625,117.35394287109375,139.34410095214844
2020-07-24,,128.12841796875,119.63986206054688,139.30960083007812
2020-07-25,,121.3512191772461,96.53907775878906,146.71307373046875
2020-07-26,,74.28663635253906,30.474002838134766,146.6528778076172
2020-07-27,,39.524513244628906,19.349205017089844,75.67134094238281
2020-07-28,,125.59333801269531,113.90360260009766,133.92515563964844
