,Maryland,forecast,interval_low,interval_high
2020-06-22,8.0,20.936838150024414,19.353734970092773,22.087697982788086
2020-06-23,18.0,21.891359329223633,20.63692855834961,23.942806243896484
2020-06-24,16.0,20.445476531982422,19.23303985595703,21.35064125061035
2020-06-25,21.0,20.86847496032715,19.434185028076172,22.23284149169922
2020-06-26,13.0,21.19316291809082,19.785066604614258,23.219640731811523
2020-06-27,15.0,20.639921188354492,19.081315994262695,21.753883361816406
2020-06-28,11.0,15.441343307495117,14.445981979370117,16.590280532836914
2020-06-29,7.0,15.924161911010742,14.546809196472168,16.956892013549805
2020-06-30,15.0,17.097557067871094,15.886198043823242,19.089033126831055
2020-07-01,15.0,15.591755867004395,14.561549186706543,16.44147491455078
2020-07-02,7.0,16.35659408569336,15.038378715515137,17.597686767578125
2020-07-03,11.0,16.40561294555664,15.122573852539062,18.24433135986328
2020-07-04,13.0,16.786067962646484,15.040581703186035,18.46990394592285
2020-07-05,7.0,13.250012397766113,12.03310489654541,14.617064476013184
2020-07-06,3.0,13.8435640335083,12.425003051757812,14.906289100646973
2020-07-07,20.0,15.059396743774414,13.823445320129395,17.08038902282715
2020-07-08,9.0,13.518336296081543,12.482507705688477,14.281584739685059
2020-07-09,13.0,14.203659057617188,12.902851104736328,15.30434799194336
2020-07-10,15.0,14.328428268432617,12.973883628845215,16.19036293029785
2020-07-11,7.0,14.933260917663574,13.265153884887695,16.56370735168457
2020-07-12,9.0,9.98975658416748,8.740795135498047,11.365248680114746
2020-07-13,6.0,10.646842002868652,9.424388885498047,11.581533432006836
2020-07-14,9.0,12.000587463378906,10.856131553649902,13.990852355957031
2020-07-15,7.0,10.478507995605469,9.601743698120117,11.141852378845215
2020-07-16,6.0,11.891427993774414,10.678363800048828,13.379034042358398
2020-07-17,12.0,11.685580253601074,10.512052536010742,13.17418384552002
2020-07-18,9.0,12.538207054138184,10.63001537322998,14.711448669433594
2020-07-19,,9.713113784790039,8.789687156677246,10.797552108764648
2020-07-20,,9.931238174438477,8.234837532043457,11.150078773498535
2020-07-21,,11.00720500946045,9.755538940429688,13.164167404174805
2020-07-22,,9.728448867797852,8.70223617553711,10.30566692352295
2020-07-23,,10.45141315460205,9.159480094909668,11.608155250549316
2020-07-24,,10.764482498168945,9.408610343933105,12.53520679473877
2020-07-25,,11.010454177856445,9.713854789733887,12.11767864227295
