,North Carolina,forecast,interval_low,interval_high
2020-06-19,1618.0,1626.965087890625,1618.676025390625,1659.462158203125
2020-06-20,1605.0,1456.2325439453125,1412.7861328125,1534.279541015625
2020-06-21,1411.0,1397.898193359375,1346.259765625,1410.9981689453125
2020-06-22,1163.0,1071.798828125,707.6336059570312,1163.09228515625
2020-06-23,675.0,675.4059448242188,674.8302612304688,676.09619140625
2020-06-24,1888.0,1694.0406494140625,921.1544189453125,1887.5811767578125
2020-06-25,945.0,1129.8798828125,945.23779296875,1867.2454833984375
2020-06-26,1686.0,1565.0982666015625,1228.972412109375,1715.9984130859375
2020-06-27,1654.0,1465.2724609375,1102.3046875,1653.98095703125
2020-06-28,1436.0,1373.5771484375,1108.942626953125,1450.223876953125
2020-06-29,1488.0,1512.428955078125,1487.94921875,1609.951416015625
2020-06-30,1591.0,1542.1868896484375,1347.19677734375,1591.014892578125
2020-07-01,1424.0,1450.9351806640625,1423.9224853515625,1558.364990234375
2020-07-02,1465.0,1532.9935302734375,1464.9259033203125,1661.721435546875
2020-07-03,2046.0,1929.669677734375,1464.6405029296875,2046.1578369140625
2020-07-04,1408.0,1404.798095703125,1391.6632080078125,1408.3780517578125
2020-07-05,1322.0,1365.7205810546875,1321.4910888671875,1442.5196533203125
2020-07-06,1783.0,1782.844482421875,1782.6082763671875,1783.052734375
2020-07-07,1515.0,1515.2987060546875,1514.990234375,1515.7032470703125
2020-07-08,1397.0,1609.7252197265625,1397.101318359375,1934.3343505859375
2020-07-09,1969.0,1968.739013671875,1968.4283447265625,1968.998291015625
2020-07-10,2376.0,2221.343505859375,1960.231201171875,2376.016357421875
2020-07-11,1874.0,1903.6566162109375,1873.9913330078125,2021.2637939453125
2020-07-12,1865.0,1867.5103759765625,1865.0572509765625,1876.7464599609375
2020-07-13,1898.0,1898.086669921875,1898.00732421875,1898.2027587890625
2020-07-14,2331.0,2330.727783203125,2330.546630859375,2330.81005859375
2020-07-15,1837.0,1849.5230712890625,1836.715576171875,1872.1346435546875
2020-07-16,1871.0,1871.077392578125,1870.821044921875,1871.3681640625
2020-07-17,1862.0,1993.5445556640625,1861.9305419921875,2519.454833984375
2020-07-18,2522.0,2383.164794921875,1828.37890625,2521.909423828125
2020-07-19,,2327.010498046875,1845.1729736328125,2520.965576171875
2020-07-20,,2291.219970703125,1845.827880859375,2456.716552734375
2020-07-21,,2313.358642578125,1843.592041015625,2458.211669921875
2020-07-22,,2169.0234375,1840.179931640625,2423.694091796875
2020-07-23,,2152.72314453125,1781.2611083984375,2425.3583984375
2020-07-24,,2254.877197265625,1843.8072509765625,2542.690185546875
2020-07-25,,2247.374755859375,1495.0382080078125,2521.67236328125
