,Montana,forecast,interval_low,interval_high
2020-07-04,39.0,73.53459496590995,73.53459496590995,73.53459496590995
2020-07-05,45.0,58.90246717118382,58.90246717118382,58.90246717118382
2020-07-06,37.0,44.45233175055675,44.45233175055675,44.45233175055675
2020-07-07,78.0,108.38652627213324,108.38652627213324,108.38652627213324
2020-07-08,44.0,0.0,0.0,0.0
2020-07-09,95.0,141.7684871263282,141.7684871263282,141.7684871263282
2020-07-10,127.0,54.24846678312446,54.24846678312446,54.24846678312446
2020-07-11,84.0,13.858711045876234,13.858711045876234,13.858711045876234
2020-07-12,81.0,134.83008021277357,134.83008021277357,134.83008021277357
2020-07-13,85.0,80.54387821549003,80.54387821549003,80.54387821549003
2020-07-14,109.0,124.22320624702914,124.22320624702914,124.22320624702914
2020-07-15,144.0,131.12860299854663,131.12860299854663,131.12860299854663
2020-07-16,135.0,88.01283865566987,88.01283865566987,88.01283865566987
2020-07-17,135.0,145.90420928458542,145.90420928458542,145.90420928458542
2020-07-18,105.0,96.89499739582561,96.89499739582561,96.89499739582561
2020-07-19,,122.37929013224495,105.44525253665329,139.3133277278366
2020-07-20,,141.58695539159095,122.98665906759744,160.18725171558444
2020-07-21,,151.99007565122253,132.48260879982308,171.49754250262197
2020-07-22,,165.32576052902485,145.27735382017423,185.37416723787547
2020-07-23,,155.9267882348605,135.5460767218698,176.3074997478512
2020-07-24,,159.4150389835397,136.6246901660327,182.20538780104667
2020-07-25,,160.728393429553,136.19891011349563,185.25787674561036
